n,k,comparisons
5900,4425,18825
5900,4425,18825
5900,4425,18825
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18403
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
5900,5900,18628
6000,1,19190
6000,1,19190
6000,1,19190
6000,1,19190
6000,1,19190
6000,1,19190
6000,1,19190
6000,1,19190
6000,1,19190
6000,1,19190
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1,19036
6000,1500,18872
6000,1500,18872
6000,1500,18872
6000,1500,18872
6000,1500,18872
6000,1500,18872
6000,1500,18872
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,1500,18655
6000,3000,18904
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,19279
6000,3000,18957
6000,3000,18957
6000,3000,18957
6000,3000,18957
6000,3000,18957
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,18344
6000,4500,19224
6000,4500,19224
6000,4500,19224
6000,4500,19224
6000,4500,19224
6000,4500,19224
6000,4500,19224
6000,4500,19224
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19098
6000,6000,19133
6000,6000,19133
6000,6000,19133
6000,6000,19133
6000,6000,19133
6000,6000,19133
6000,6000,19133
6000,6000,19133
6000,6000,19133
6000,6000,19133
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19643
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1,19004
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19655
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,1525,19297
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,19195
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,3050,18463
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,18673
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,4575,19260
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19175
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6100,6100,19371
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19313
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1,19564
6200,1550,19660
6200,1550,19660
6200,1550,19660
6200,1550,19660
6200,1550,19660
6200,1550,19660
6200,1550,19660
6200,1550,19660
6200,1550,19660
6200,1550,19660
6200,1550,19660
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,1550,19378
6200,3100,19572
6200,3100,19572
6200,3100,19572
6200,3100,19572
6200,3100,19572
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19926
6200,3100,19793
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19680
6200,4650,19226
6200,4650,19226
6200,4650,19226
6200,4650,19226
6200,4650,19226
6200,4650,19226
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19454
6200,6200,19772
6200,6200,19772
6200,6200,19772
6200,6200,19772
6200,6200,19772
6200,6200,19772
6200,6200,19772
6200,6200,19772
6200,6200,19772
6200,6200,19772
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19633
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1,19672
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,20395
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,1575,19993
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19920
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,3150,19827
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,19301
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,4725,20081
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20047
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6300,6300,20027
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,20460
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1,17957
6400,1600,17866
6400,1600,17866
6400,1600,17866
6400,1600,17866
6400,1600,17866
6400,1600,17866
6400,1600,17866
6400,1600,17866
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,1600,20399
6400,3200,19537
6400,3200,19537
6400,3200,19537
6400,3200,19537
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,20553
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,19566
6400,3200,20558
6400,3200,20558
6400,3200,20558
6400,3200,20558
6400,3200,20558
6400,3200,20558
6400,3200,20558
6400,3200,20558
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20420
6400,4800,20424
6400,4800,20424
6400,4800,20424
6400,4800,20424
6400,4800,20424
6400,4800,20424
6400,4800,20424
6400,4800,20424
6400,4800,20424
6400,4800,20424
6400,4800,20424
6400,4800,20424
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,20510
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6400,6400,19922
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,21014
6500,1,20480
6500,1,20480
6500,1,20480
6500,1,20480
6500,1,20480
6500,1,20480
