group,n,comparisons,swaps,time
5,41100,420547,136633,3016
5,41100,420547,136633,3047
5,41100,420547,136633,2975
5,41100,420547,136633,2960
5,41100,420547,136633,3021
5,41100,420547,136633,2984
5,41100,420547,136633,2909
5,41100,420547,136633,3521
5,41100,420547,136633,2972
5,41100,420547,136633,3022
5,41100,420547,136633,3062
5,41100,420547,136633,3004
5,41100,420547,136633,3029
5,41100,420547,136633,3006
5,41100,420547,136633,3058
5,41100,420547,136633,3096
5,41100,420547,136633,3298
5,41100,420547,136633,3061
5,41100,420547,136633,3035
5,41100,420547,136633,3054
5,41100,420547,136633,3141
5,41100,420547,136633,3224
5,41100,420547,136633,3036
5,41100,420547,136633,3053
5,41100,420547,136633,2992
5,41100,420547,136633,3065
5,41100,420547,136633,3022
5,41100,420547,136633,3131
5,41100,420547,136633,3073
5,41100,420547,136633,3171
5,41100,420547,136633,3153
5,41100,420547,136633,3191
5,41100,420547,136633,3216
5,41100,420547,136633,3035
5,41100,420547,136633,3043
5,41100,420547,136633,3279
5,41100,420547,136633,3279
5,41100,420547,136633,2987
5,41100,420547,136633,3229
5,41100,420547,136633,3081
5,41100,420547,136633,3248
5,41100,405727,131091,3090
5,41100,405727,131091,2933
5,41100,405727,131091,3101
5,41100,405727,131091,2968
5,42100,430881,139065,3157
5,42100,430881,139065,3100
5,42100,430881,139065,3116
5,42100,430881,139065,3186
5,42100,430881,139065,3437
5,42100,430881,139065,3176
5,42100,430881,139065,3146
5,42100,430881,139065,3185
5,42100,430881,139065,3353
5,42100,430881,139065,3128
5,42100,430881,139065,3247
5,42100,430881,139065,3120
5,42100,430881,139065,3238
5,42100,430881,139065,3028
5,42100,430881,139065,3098
5,42100,430881,139065,3151
5,42100,430881,139065,3104
5,42100,430881,139065,3148
5,42100,430881,139065,3084
5,42100,430881,139065,3051
5,42100,430881,139065,3124
5,42100,430881,139065,3268
5,42100,430881,139065,3114
5,42100,430881,139065,3095
5,42100,430881,139065,2943
5,42100,430881,139065,3057
5,42100,430881,139065,3286
5,42100,430881,139065,3127
5,42100,430881,139065,3190
5,42100,430881,139065,3045
5,42100,430881,139065,3014
5,42100,430881,139065,2897
5,42100,430881,139065,3105
5,42100,430881,139065,3178
5,42100,430881,139065,3125
5,42100,430881,139065,3105
5,42100,430881,139065,3439
5,42100,430881,139065,3626
5,42100,430881,139065,3165
5,42100,430881,139065,3144
5,42100,430881,139065,3118
5,42100,430881,139065,3284
5,42100,430881,139065,3107
5,42100,430881,139065,3111
5,42100,430881,139065,3291
5,42100,430881,139065,3027
5,42100,415501,136356,2862
5,42100,415501,136356,3068
5,42100,415501,136356,3067
5,42100,415501,136356,2921
5,43100,429986,139175,3260
5,43100,429986,139175,3862
5,43100,429986,139175,3356
5,43100,429986,139175,3166
5,43100,429986,139175,3071
5,43100,429986,139175,3204
5,43100,429986,139175,3166
5,43100,429986,139175,3158
5,43100,429986,139175,3113
5,43100,429986,139175,3102
5,43100,429986,139175,3120
5,43100,429986,139175,3069
5,43100,429986,139175,3086
5,43100,429986,139175,3283
5,43100,429986,139175,3179
5,43100,429986,139175,3171
5,43100,429986,139175,3315
5,43100,429986,139175,3305
5,43100,429986,139175,3317
5,43100,429986,139175,3476
5,43100,429986,139175,3434
5,43100,429986,139175,3213
5,43100,429986,139175,3389
5,43100,429986,139175,3238
5,43100,429986,139175,3327
5,43100,429986,139175,3458
5,43100,429986,139175,3497
5,43100,429986,139175,3270
5,43100,429986,139175,3338
5,43100,429986,139175,3231
5,43100,429986,139175,3209
5,43100,429986,139175,3335
5,43100,429986,139175,3461
5,43100,429986,139175,3348
5,43100,429986,139175,3409
5,43100,429986,139175,3314
5,43100,429986,139175,3326
5,43100,429986,139175,3194
5,43100,429986,139175,3246
5,43100,429986,139175,3288
5,43100,429986,139175,3301
5,43100,429986,139175,3206
5,43100,429986,139175,3320
5,43100,429986,139175,3227
5,43100,429986,139175,3266
5,43100,429986,139175,3476
5,43100,429721,139114,3274
5,43100,429721,139114,3479
5,43100,429721,139114,3283
5,43100,429721,139114,3267
5,44100,447330,145101,3490
5,44100,447330,145101,3567
5,44100,447330,145101,3531
5,44100,447330,145101,3582
5,44100,447330,145101,3510
5,44100,447330,145101,3483
5,44100,447330,145101,3352
5,44100,447330,145101,3375
5,44100,447330,145101,3360
5,44100,447330,145101,3357
5,44100,447330,145101,3414
5,44100,447330,145101,3281
5,44100,447330,145101,3592
5,44100,447330,145101,3356
5,44100,447330,145101,3391
5,44100,447330,145101,3216
5,44100,447330,145101,3248
5,44100,447330,145101,3298
5,44100,447330,145101,3189
5,44100,447330,145101,3267
5,44100,447330,145101,3104
5,44100,447330,145101,3394
5,44100,447330,145101,3207
5,44100,447330,145101,3551
5,44100,447330,145101,3342
5,44100,447330,145101,3351
5,44100,447330,145101,3302
5,44100,447330,145101,3480
5,44100,447330,145101,3547
5,44100,447330,145101,3424
5,44100,447330,145101,3186
5,44100,447330,145101,3777
5,44100,447330,145101,3367
5,44100,447330,145101,3498
5,44100,447330,145101,3479
5,44100,447330,145101,3393
5,44100,447330,145101,3525
5,44100,447330,145101,3503
5,44100,447330,145101,3556
5,44100,447330,145101,3544
5,44100,447330,145101,3368
5,44100,447330,145101,3279
5,44100,447330,145101,3389
5,44100,447330,145101,3292
5,44100,449461,146020,3271
5,44100,449461,146020,3300
5,44100,449461,146020,3358
5,44100,449461,146020,3323
5,44100,449461,146020,3266
5,44100,449461,146020,3624
5,45100,462177,149856,3622
5,45100,462177,149856,3730
5,45100,462177,149856,3603
5,45100,462177,149856,3658
5,45100,462177,149856,3445
5,45100,462177,149856,3458
5,45100,462177,149856,3381
5,45100,462177,149856,3403
5,45100,462177,149856,3513
5,45100,462177,149856,3147
5,45100,462177,149856,3282
5,45100,462177,149856,3469
5,45100,462177,149856,3246
5,45100,462177,149856,3382
5,45100,462177,149856,3295
5,45100,462177,149856,3475
5,45100,462177,149856,3629
5,45100,462177,149856,3863
5,45100,462177,149856,3405
5,45100,462177,149856,3490
5,45100,462177,149856,3645
5,45100,462177,149856,3719
5,45100,462177,149856,3689
5,45100,462177,149856,3578
5,45100,462177,149856,3254
5,45100,462177,149856,3305
5,45100,462177,149856,3260
5,45100,462177,149856,3304
5,45100,462177,149856,3464
5,45100,462177,149856,3339
5,45100,462177,149856,3316
5,45100,462177,149856,3651
5,45100,462177,149856,3328
5,45100,462177,149856,3370
5,45100,462177,149856,3471
5,45100,462177,149856,3606
5,45100,462177,149856,3271
5,45100,462177,149856,3338
5,45100,462177,149856,3334
5,45100,462177,149856,3409
5,45100,462177,149856,3484
5,45100,462177,149856,3289
5,45100,462177,149856,3538
5,45100,455371,147599,3302
5,45100,455371,147599,3414
5,45100,455371,147599,3416
5,45100,455371,147599,3264
5,45100,455371,147599,3347
5,45100,455371,147599,3441
5,45100,455371,147599,3938
5,46100,468332,151997,3336
5,46100,468332,151997,3559
5,46100,468332,151997,3609
5,46100,468332,151997,3315
5,46100,468332,151997,3291
5,46100,468332,151997,3544
5,46100,468332,151997,3644
5,46100,468332,151997,3282
5,46100,468332,151997,3412
5,46100,468332,151997,3703
5,46100,468332,151997,3595
5,46100,468332,151997,3521
5,46100,468332,151997,3320
5,46100,468332,151997,3683
5,46100,468332,151997,3232
5,46100,468332,151997,3327
5,46100,468332,151997,3363
5,46100,468332,151997,3639
5,46100,468332,151997,3538
5,46100,468332,151997,3323
5,46100,468332,151997,3663
5,46100,468332,151997,3589
5,46100,468332,151997,3638
5,46100,468332,151997,3768
5,46100,468332,151997,3619
5,46100,468332,151997,3655
5,46100,468332,151997,3383
5,46100,468332,151997,3268
5,46100,468332,151997,3657
5,46100,468332,151997,3421
5,46100,468332,151997,3295
5,46100,468332,151997,3485
5,46100,468332,151997,3713
5,46100,468332,151997,3505
5,46100,468332,151997,3242
5,46100,468332,151997,3419
5,46100,468332,151997,3372
5,46100,468332,151997,3422
5,46100,468332,151997,3392
5,46100,468332,151997,3833
5,46100,468332,151997,3558
5,46100,459257,148876,3317
5,46100,459257,148876,3559
5,46100,459257,148876,3313
5,46100,459257,148876,3539
5,46100,459257,148876,3577
5,46100,459257,148876,3638
5,46100,459257,148876,3547
5,46100,459257,148876,3809
5,46100,459257,148876,3569
5,47100,472523,152544,3649
5,47100,472523,152544,3517
5,47100,472523,152544,3471
5,47100,472523,152544,3751
5,47100,472523,152544,3436
5,47100,472523,152544,3778
5,47100,472523,152544,3545
5,47100,472523,152544,3522
5,47100,472523,152544,3648
5,47100,472523,152544,3825
5,47100,472523,152544,3774
5,47100,472523,152544,3492
5,47100,472523,152544,3519
5,47100,472523,152544,3367
5,47100,472523,152544,3498
5,47100,472523,152544,3436
5,47100,472523,152544,3446
5,47100,472523,152544,3484
5,47100,472523,152544,3415
5,47100,472523,152544,3280
5,47100,472523,152544,3632
5,47100,472523,152544,3489
5,47100,472523,152544,3406
5,47100,472523,152544,3719
5,47100,472523,152544,3375
5,47100,472523,152544,3520
5,47100,472523,152544,3330
5,47100,472523,152544,3683
5,47100,472523,152544,3650
5,47100,472523,152544,3815
5,47100,472523,152544,3330
5,47100,472523,152544,3483
5,47100,472523,152544,3374
5,47100,472523,152544,3364
5,47100,472523,152544,3334
5,47100,472523,152544,3265
5,47100,472523,152544,3340
5,47100,472523,152544,3857
5,47100,480245,156353,3393
5,47100,480245,156353,3338
5,47100,480245,156353,3408
5,47100,480245,156353,3291
5,47100,480245,156353,3380
5,47100,480245,156353,3505
5,47100,480245,156353,3685
5,47100,480245,156353,3476
5,47100,480245,156353,3561
5,47100,480245,156353,3755
5,47100,480245,156353,3933
5,47100,480245,156353,3506
5,48100,489470,159277,3635
5,48100,489470,159277,3440
5,48100,489470,159277,3632
5,48100,489470,159277,3641
5,48100,489470,159277,3801
5,48100,489470,159277,3471
5,48100,489470,159277,3827
5,48100,489470,159277,3672
5,48100,489470,159277,3418
5,48100,489470,159277,3508
5,48100,489470,159277,3424
5,48100,489470,159277,3497
5,48100,489470,159277,3709
5,48100,489470,159277,3759
5,48100,489470,159277,3812
5,48100,489470,159277,3827
5,48100,489470,159277,3517
5,48100,489470,159277,3420
5,48100,489470,159277,3534
5,48100,489470,159277,3544
5,48100,489470,159277,3403
5,48100,489470,159277,3548
5,48100,489470,159277,3731
5,48100,489470,159277,3607
5,48100,489470,159277,3629
5,48100,489470,159277,3824
5,48100,489470,159277,3823
5,48100,489470,159277,3747
5,48100,489470,159277,3826
5,48100,489470,159277,3746
5,48100,489470,159277,3815
5,48100,489470,159277,3772
5,48100,489470,159277,3784
5,48100,489470,159277,3780
5,48100,495036,159935,3633
5,48100,495036,159935,3827
5,48100,495036,159935,3859
5,48100,495036,159935,3902
5,48100,495036,159935,3655
5,48100,495036,159935,3636
5,48100,495036,159935,3889
5,48100,495036,159935,3811
5,48100,495036,159935,3576
5,48100,495036,159935,3928
5,48100,495036,159935,3818
5,48100,495036,159935,3766
5,48100,495036,159935,4007
5,48100,495036,159935,3571
5,48100,495036,159935,3493
5,48100,495036,159935,3567
5,49100,493425,159118,3581
5,49100,493425,159118,3465
5,49100,493425,159118,3719
5,49100,493425,159118,3759
5,49100,493425,159118,3510
5,49100,493425,159118,3816
5,49100,493425,159118,3668
5,49100,493425,159118,3971
5,49100,493425,159118,3873
5,49100,493425,159118,3713
5,49100,493425,159118,3760
5,49100,493425,159118,3593
5,49100,493425,159118,3722
5,49100,493425,159118,3826
5,49100,493425,159118,3803
5,49100,493425,159118,3996
5,49100,493425,159118,3860
5,49100,493425,159118,3751
5,49100,493425,159118,3850
5,49100,493425,159118,3774
5,49100,493425,159118,3767
5,49100,493425,159118,3777
5,49100,493425,159118,3721
5,49100,493425,159118,3732
5,49100,493425,159118,3552
5,49100,493425,159118,3771
5,49100,493425,159118,3589
5,49100,493425,159118,3589
5,49100,493425,159118,3741
5,49100,489314,158353,3667
5,49100,489314,158353,3797
5,49100,489314,158353,3646
5,49100,489314,158353,3547
5,49100,489314,158353,3573
5,49100,489314,158353,3783
5,49100,489314,158353,3809
5,49100,489314,158353,3881
5,49100,489314,158353,3919
5,49100,489314,158353,4027
5,49100,489314,158353,3698
5,49100,489314,158353,3736
5,49100,489314,158353,3963
5,49100,489314,158353,3969
5,49100,489314,158353,4473
5,49100,489314,158353,3758
5,49100,489314,158353,4126
5,49100,489314,158353,3839
5,49100,489314,158353,3719
5,49100,489314,158353,3991
5,49100,489314,158353,3926
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,13
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,7
7,100,866,233,8
7,100,866,233,7
7,100,866,233,8
7,100,866,233,8
7,100,866,233,8
7,100,866,233,7
7,100,866,233,7
7,100,866,233,8
7,100,866,233,8
7,100,866,233,7
7,100,866,233,8
7,1100,10301,2795,77
7,1100,10462,2843,81
7,1100,10462,2843,80
7,1100,10462,2843,81
7,1100,10462,2843,79
7,1100,10462,2843,81
7,1100,10462,2843,81
7,1100,10462,2843,81
7,1100,10462,2843,81
7,1100,10462,2843,79
7,1100,10462,2843,82
7,1100,10462,2843,74
7,1100,10462,2843,72
7,1100,10462,2843,75
7,1100,10462,2843,72
7,1100,10462,2843,75
7,1100,10462,2843,78
7,1100,10462,2843,79
7,1100,10462,2843,70
7,1100,10462,2843,73
7,1100,10462,2843,73
7,1100,10462,2843,71
7,1100,10462,2843,71
7,1100,10462,2843,81
7,1100,10462,2843,81
7,1100,10462,2843,79
7,1100,10462,2843,79
7,1100,10462,2843,82
7,1100,10462,2843,79
7,1100,10462,2843,72
7,1100,10462,2843,83
7,1100,10462,2843,81
7,1100,10462,2843,79
7,1100,10462,2843,80
7,1100,10462,2843,82
7,1100,10462,2843,71
7,1100,10462,2843,72
7,1100,10462,2843,70
7,1100,10462,2843,97
7,1100,10462,2843,72
7,1100,10462,2843,75
7,1100,10462,2843,80
7,1100,10462,2843,80
7,1100,10462,2843,70
7,1100,10462,2843,81
7,1100,10462,2843,70
7,1100,10462,2843,68
7,1100,10462,2843,79
7,1100,10462,2843,82
7,1100,10462,2843,80
7,2100,20831,5595,143
7,2100,20831,5595,152
7,2100,20831,5595,165
7,2100,20831,5595,159
7,2100,20831,5595,151
7,2100,20831,5595,153
7,2100,20831,5595,153
7,2100,20831,5595,154
7,2100,20831,5595,154
7,2100,20831,5595,155
7,2100,20831,5595,155
7,2100,20831,5595,182
7,2100,20831,5595,154
7,2100,20831,5595,144
7,2100,20831,5595,144
7,2100,20831,5595,144
7,2100,20831,5595,142
7,2100,20831,5595,142
7,2100,20831,5595,147
7,2100,20831,5595,142
7,2100,20831,5595,146
7,2100,20831,5595,142
7,2100,20831,5595,142
7,2100,20831,5595,147
7,2100,20831,5595,312
7,2100,20831,5595,144
7,2100,20831,5595,140
7,2100,20831,5595,139
7,2100,20831,5595,161
7,2100,20831,5595,230
7,2100,20831,5595,234
7,2100,20831,5595,139
7,2100,20831,5595,151
7,2100,20831,5595,230
7,2100,20831,5595,136
7,2100,20831,5595,136
7,2100,20831,5595,140
7,2100,20831,5595,139
7,2100,20831,5595,136
7,2100,20831,5595,137
7,2100,20831,5595,193
7,2100,20831,5595,152
7,2100,20831,5595,137
7,2100,20831,5595,148
7,2100,20831,5595,135
7,2100,20831,5595,154
7,2100,20831,5595,139
7,2100,20831,5595,138
7,2100,20555,5571,150
7,2100,20555,5571,136
7,3100,30397,8315,196
7,3100,30397,8315,231
7,3100,30397,8315,195
7,3100,30397,8315,195
7,3100,30397,8315,194
7,3100,30397,8315,248
7,3100,30397,8315,225
7,3100,30397,8315,224
7,3100,30397,8315,223
7,3100,30397,8315,202
7,3100,30397,8315,209
7,3100,30397,8315,219
7,3100,30397,8315,210
7,3100,30397,8315,222
7,3100,30397,8315,204
7,3100,30397,8315,256
7,3100,30397,8315,205
7,3100,30397,8315,209
7,3100,30397,8315,225
7,3100,30397,8315,201
7,3100,30397,8315,204
7,3100,30397,8315,218
7,3100,30397,8315,246
7,3100,30397,8315,273
7,3100,30397,8315,335
7,3100,30397,8315,202
7,3100,30397,8315,201
7,3100,30397,8315,198
7,3100,30397,8315,200
7,3100,30397,8315,197
7,3100,30397,8315,213
7,3100,30397,8315,201
7,3100,30397,8315,225
7,3100,30397,8315,208
7,3100,30397,8315,202
7,3100,30397,8315,200
7,3100,30397,8315,227
7,3100,30397,8315,252
7,3100,30397,8315,226
7,3100,30397,8315,199
7,3100,30397,8315,277
7,3100,30397,8315,200
7,3100,30397,8315,201
7,3100,30397,8315,203
7,3100,30397,8315,204
7,3100,30397,8315,203
7,3100,30397,8315,288
7,3100,30397,8315,205
7,3100,30397,8315,202
7,3100,30397,8315,200
7,4100,41853,11281,273
7,4100,41853,11281,278
7,4100,41853,11281,273
7,4100,41853,11281,307
7,4100,41853,11281,274
7,4100,41853,11281,271
7,4100,41853,11281,283
7,4100,41853,11281,303
7,4100,41853,11281,306
7,4100,41853,11281,307
7,4100,41853,11281,302
7,4100,41853,11281,491
7,4100,41853,11281,313
7,4100,41853,11281,300
7,4100,41853,11281,308
7,4100,41853,11281,319
7,4100,41853,11281,304
7,4100,41853,11281,365
7,4100,41853,11281,280
7,4100,41853,11281,274
7,4100,41853,11281,404
7,4100,41853,11281,274
7,4100,41853,11281,535
7,4100,41853,11281,301
7,4100,41853,11281,276
7,4100,41853,11281,311
7,4100,41853,11281,301
7,4100,41853,11281,308
7,4100,41853,11281,299
7,4100,41853,11281,303
7,4100,41853,11281,299
7,4100,41853,11281,300
7,4100,41853,11281,328
7,4100,41853,11281,325
7,4100,41853,11281,279
7,4100,41853,11281,342
7,4100,41853,11281,308
7,4100,41853,11281,282
7,4100,41853,11281,275
7,4100,41853,11281,273
7,4100,41853,11281,297
7,4100,39308,10827,256
7,4100,39308,10827,267
7,4100,39308,10827,262
7,4100,39308,10827,257
7,4100,39308,10827,259
7,4100,39308,10827,255
7,4100,39308,10827,289
7,4100,39308,10827,299
7,4100,39308,10827,289
7,5100,51437,13887,355
7,5100,51437,13887,371
7,5100,51437,13887,332
7,5100,51437,13887,417
7,5100,51437,13887,326
7,5100,51437,13887,330
7,5100,51437,13887,364
7,5100,51437,13887,371
7,5100,51437,13887,369
7,5100,51437,13887,412
7,5100,51437,13887,344
7,5100,51437,13887,331
7,5100,51437,13887,330
7,5100,51437,13887,334
7,5100,51437,13887,452
7,5100,51437,13887,414
7,5100,51437,13887,368
7,5100,51437,13887,379
7,5100,51437,13887,331
7,5100,51437,13887,367
7,5100,51437,13887,367
7,5100,51437,13887,409
7,5100,51437,13887,329
7,5100,51437,13887,366
7,5100,51437,13887,368
7,5100,51437,13887,410
7,5100,51437,13887,364
7,5100,51437,13887,323
7,5100,51437,13887,372
7,5100,51437,13887,326
7,5100,51437,13887,361
7,5100,51437,13887,361
7,5100,51437,13887,383
7,5100,51437,13887,327
7,5100,51437,13887,320
7,5100,51437,13887,343
7,5100,51437,13887,322
7,5100,51437,13887,415
7,5100,51437,13887,443
7,5100,51437,13887,369
7,5100,51437,13887,324
7,5100,51437,13887,368
7,5100,51437,13887,318
7,5100,51437,13887,330
7,5100,51437,13887,403
7,5100,51437,13887,518
7,5100,51437,13887,367
7,5100,51437,13887,319
7,5100,51437,13887,375
7,5100,51437,13887,331
7,6100,61223,16696,461
7,6100,61223,16696,441
7,6100,61223,16696,383
7,6100,61223,16696,394
7,6100,61223,16696,448
7,6100,61223,16696,386
7,6100,61223,16696,393
7,6100,61223,16696,453
