n,k,comparisons,swaps
3600,2700,17277,9415
3600,2700,17277,9415
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,4143,3569
3600,3600,7559,3582
3600,3600,7559,3582
3600,3600,7559,3582
3600,3600,7559,3582
3600,3600,7559,3582
3600,3600,7559,3582
3600,3600,7559,3582
3600,3600,7559,3582
3600,3600,7559,3582
3600,3600,7559,3582
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,6734,3045
3700,1,10530,6845
3700,1,10530,6845
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,925,11747,7192
3700,1850,12096,7362
3700,1850,12096,7362
3700,1850,12096,7362
3700,1850,12096,7362
3700,1850,12096,7362
3700,1850,12096,7362
3700,1850,12096,7362
3700,1850,12096,7362
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,1850,14603,7423
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11590,5630
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,2775,11160,5104
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,8729,3545
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3700,3700,6867,3697
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,4041,248
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,1,7007,3221
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12282,6119
3800,950,12562,3402
3800,950,12562,3402
3800,950,12562,3402
3800,950,12562,3402
3800,950,12562,3402
3800,950,12562,3402
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,950,12366,4839
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,13917,6090
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,1900,7609,4084
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8865,3709
3800,2850,8051,4472
3800,2850,8051,4472
3800,2850,8051,4472
3800,2850,8051,4472
3800,2850,8051,4472
3800,2850,8051,4472
3800,2850,8051,4472
3800,2850,8051,4472
3800,2850,8051,4472
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,5188,3450
3800,3800,12299,3783
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,1,9967,6079
3900,975,10995,6889
3900,975,10995,6889
3900,975,10995,6889
3900,975,10995,6889
3900,975,10995,6889
3900,975,10995,6889
3900,975,10995,6889
3900,975,10995,6889
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,975,10507,5444
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,12602,5679
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,1950,13824,6188
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14248,6120
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,2925,14852,4709
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,10570,3904
3900,3900,6177,3890
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
3900,3900,7337,3865
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,5893,1891
4000,1,8063,4081
4000,1,8063,4081
4000,1,8063,4081
4000,1,8063,4081
4000,1,8063,4081
4000,1,8063,4081
4000,1,8063,4081
4000,1,8063,4081
4000,1,8063,4081
4000,1,8063,4081
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,10115,5698
4000,1000,9531,4498
4000,1000,9531,4498
4000,1000,9531,4498
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,2000,14822,8680
4000,3000,11986,8417
4000,3000,11986,8417
4000,3000,11986,8417
4000,3000,11986,8417
4000,3000,11986,8417
4000,3000,11986,8417
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,3000,16546,7776
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,4539,3830
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4000,4000,6875,3992
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,9876,5787
4100,1,8563,4475
4100,1,7536,3434
4100,1,7536,3434
4100,1,7536,3434
4100,1,7536,3434
4100,1,7536,3434
4100,1,7536,3434
4100,1,7536,3434
4100,1,7536,3434
4100,1,7536,3434
4100,1,7536,3434
4100,1,7536,3434
4100,1,7536,3434
